,State_ISO,State_Name,year,N_measles,Pop,Measles_pop
2591,US-NH,NEW HAMPSHIRE,1910,182,431.0,42.22737819025522
2592,US-NH,NEW HAMPSHIRE,1911,517,432.0,119.67592592592592
2593,US-NH,NEW HAMPSHIRE,1912,415,434.0,95.6221198156682
2594,US-NH,NEW HAMPSHIRE,1913,743,439.0,169.24829157175398
2595,US-NH,NEW HAMPSHIRE,1914,236,442.0,53.39366515837104
2596,US-NH,NEW HAMPSHIRE,1915,29,443.0,6.5462753950338595
2597,US-NH,NEW HAMPSHIRE,1916,1431,445.0,321.5730337078652
2598,US-NH,NEW HAMPSHIRE,1917,737,447.0,164.87695749440715
2599,US-NH,NEW HAMPSHIRE,1918,438,440.0,99.54545454545455
2600,US-NH,NEW HAMPSHIRE,1919,23,443.0,5.191873589164786
2601,US-NH,NEW HAMPSHIRE,1920,1125,444.0,253.3783783783784
2602,US-NH,NEW HAMPSHIRE,1921,182,449.0,40.53452115812918
2603,US-NH,NEW HAMPSHIRE,1922,228,451.0,50.554323725055426
2604,US-NH,NEW HAMPSHIRE,1923,951,453.0,209.93377483443706
2605,US-NH,NEW HAMPSHIRE,1924,569,457.0,124.50765864332605
2606,US-NH,NEW HAMPSHIRE,1925,91,459.0,19.825708061002178
2607,US-NH,NEW HAMPSHIRE,1926,399,463.0,86.17710583153347
2608,US-NH,NEW HAMPSHIRE,1927,627,466.0,134.54935622317598
2609,US-NH,NEW HAMPSHIRE,1928,1358,468.0,290.1709401709402
2610,US-NH,NEW HAMPSHIRE,1929,1583,467.0,338.97216274089936
2611,US-NH,NEW HAMPSHIRE,1930,678,466.0,145.49356223175965
2612,US-NH,NEW HAMPSHIRE,1931,1406,470.0,299.1489361702128
2613,US-NH,NEW HAMPSHIRE,1932,717,474.0,151.26582278481013
2614,US-NH,NEW HAMPSHIRE,1933,1152,477.0,241.50943396226415
2615,US-NH,NEW HAMPSHIRE,1934,3985,480.0,830.2083333333334
2616,US-NH,NEW HAMPSHIRE,1935,243,481.0,50.51975051975052
2617,US-NH,NEW HAMPSHIRE,1936,920,481.0,191.2681912681913
2618,US-NH,NEW HAMPSHIRE,1937,1905,481.0,396.04989604989606
2619,US-NH,NEW HAMPSHIRE,1938,1184,485.0,244.1237113402062
2620,US-NH,NEW HAMPSHIRE,1939,236,490.0,48.16326530612245
2621,US-NH,NEW HAMPSHIRE,1940,1113,492.0,226.21951219512195
2622,US-NH,NEW HAMPSHIRE,1941,964,490.0,196.73469387755102
2623,US-NH,NEW HAMPSHIRE,1942,841,481.0,174.84407484407484
2624,US-NH,NEW HAMPSHIRE,1943,1010,462.0,218.6147186147186
2625,US-NH,NEW HAMPSHIRE,1944,560,456.0,122.80701754385966
2626,US-NH,NEW HAMPSHIRE,1945,219,459.0,47.712418300653596
2627,US-NH,NEW HAMPSHIRE,1946,1194,494.0,241.70040485829958
2628,US-NH,NEW HAMPSHIRE,1947,257,507.0,50.69033530571993
2629,US-NH,NEW HAMPSHIRE,1948,422,520.0,81.15384615384616
2630,US-NH,NEW HAMPSHIRE,1949,1229,533.0,230.58161350844279
2631,US-NH,NEW HAMPSHIRE,1950,186,532.0,34.962406015037594
2632,US-NH,NEW HAMPSHIRE,1951,1202,529.0,227.2211720226843
2633,US-NH,NEW HAMPSHIRE,1952,2217,535.0,414.392523364486
2634,US-NH,NEW HAMPSHIRE,1953,133,547.0,24.314442413162705
2635,US-NH,NEW HAMPSHIRE,1954,932,554.0,168.23104693140795
2636,US-NH,NEW HAMPSHIRE,1955,4631,557.0,831.4183123877917
2637,US-NH,NEW HAMPSHIRE,1956,201,566.0,35.51236749116608
2638,US-NH,NEW HAMPSHIRE,1957,420,572.0,73.42657342657343
2639,US-NH,NEW HAMPSHIRE,1958,2112,581.0,363.51118760757316
2640,US-NH,NEW HAMPSHIRE,1959,456,596.0,76.51006711409396
2641,US-NH,NEW HAMPSHIRE,1960,1135,609.0,186.37110016420363
2642,US-NH,NEW HAMPSHIRE,1961,1525,618.0,246.76375404530745
2643,US-NH,NEW HAMPSHIRE,1962,960,632.0,151.8987341772152
2644,US-NH,NEW HAMPSHIRE,1963,44,649.0,6.779661016949152
2645,US-NH,NEW HAMPSHIRE,1964,890,663.0,134.23831070889892
2646,US-NH,NEW HAMPSHIRE,1965,683,676.0,101.03550295857988
2647,US-NH,NEW HAMPSHIRE,1966,158,681.0,23.201174743024964
2648,US-NH,NEW HAMPSHIRE,1967,252,697.0,36.15494978479197
2649,US-NH,NEW HAMPSHIRE,1968,336,709.0,47.39069111424541
2650,US-NH,NEW HAMPSHIRE,1969,196,724.0,27.071823204419886
2651,US-NH,NEW HAMPSHIRE,1970,336,737.681,45.54814343869504
2652,US-NH,NEW HAMPSHIRE,1971,425,761.8510000000001,55.78518634221127
2653,US-NH,NEW HAMPSHIRE,1972,2654,781.107,339.7741922681528
2654,US-NH,NEW HAMPSHIRE,1973,927,800.951,115.73741714536845
2655,US-NH,NEW HAMPSHIRE,1974,169,815.914,20.712967298024058
2656,US-NH,NEW HAMPSHIRE,1975,18,828.555,2.172456867679273
2657,US-NH,NEW HAMPSHIRE,1976,17,845.248,2.011244037252972
2658,US-NH,NEW HAMPSHIRE,1977,779,869.763,89.56462852524193
2659,US-NH,NEW HAMPSHIRE,1978,173,891.52,19.40506101938263
2660,US-NH,NEW HAMPSHIRE,1979,350,909.074,38.50071611331971
2661,US-NH,NEW HAMPSHIRE,1980,242,924.25,26.183391939410335
2662,US-NH,NEW HAMPSHIRE,1981,15,936.6210000000001,1.6015015678700346
2663,US-NH,NEW HAMPSHIRE,1982,8,947.7189999999999,0.8441320686828059
2664,US-NH,NEW HAMPSHIRE,1983,4,958.1339999999999,0.41747813980090476
2665,US-NH,NEW HAMPSHIRE,1984,93,976.8639999999999,9.520260752776231
2666,US-NH,NEW HAMPSHIRE,1985,43,996.753,4.3140075826207696
2667,US-NH,NEW HAMPSHIRE,1986,23,1025.053,2.243786418848586
2668,US-NH,NEW HAMPSHIRE,1987,231,1054.289,21.910500820932402
2669,US-NH,NEW HAMPSHIRE,1988,176,1082.577,16.257504085159763
2670,US-NH,NEW HAMPSHIRE,1989,33,1104.522,2.9877177638833814
2671,US-NH,NEW HAMPSHIRE,1990,9,1111.8310000000001,0.8094755407971175
2672,US-NH,NEW HAMPSHIRE,1991,16,1107.055,1.4452759799648618
2673,US-NH,NEW HAMPSHIRE,1992,16,1112.766,1.4378584536191796
2674,US-NH,NEW HAMPSHIRE,1993,3,1122.191,0.2673341703863246
2675,US-NH,NEW HAMPSHIRE,1994,1,1133.0539999999999,0.08825704688390845
2676,US-NH,NEW HAMPSHIRE,1996,1,1160.768,0.08614985940342945
2677,US-NH,NEW HAMPSHIRE,1999,1,1201.134,0.08325465768182401
2678,US-NH,NEW HAMPSHIRE,2000,5,1239.882,0.40326418159147404
2679,US-NJ,NEW JERSEY,1900,58,1884.0,3.0785562632696393
2680,US-NJ,NEW JERSEY,1901,20,1889.0,1.0587612493382743
2681,US-NJ,NEW JERSEY,1902,46,1917.0,2.3995826812728223
2682,US-NJ,NEW JERSEY,1903,19,1969.0,0.9649568308786186
2683,US-NJ,NEW JERSEY,1904,43,2050.0,2.097560975609756
2684,US-NJ,NEW JERSEY,1905,16,2151.0,0.7438400743840075
2685,US-NJ,NEW JERSEY,1906,52,2239.0,2.3224653863331843
2686,US-NJ,NEW JERSEY,1907,437,2314.0,18.88504753673293
2687,US-NJ,NEW JERSEY,1908,2132,2403.0,88.72243029546401
2688,US-NJ,NEW JERSEY,1909,1663,2487.0,66.86771210293526
2689,US-NJ,NEW JERSEY,1910,801,2550.0,31.411764705882355
2690,US-NJ,NEW JERSEY,1911,843,2610.0,32.298850574712645
2691,US-NJ,NEW JERSEY,1912,1213,2670.0,45.43071161048689
2692,US-NJ,NEW JERSEY,1913,3089,2729.0,113.1916452913155
2693,US-NJ,NEW JERSEY,1914,4583,2789.0,164.32413051272857
2694,US-NJ,NEW JERSEY,1915,3094,2850.0,108.56140350877193
2695,US-NJ,NEW JERSEY,1916,5933,2918.0,203.3241946538725
2696,US-NJ,NEW JERSEY,1917,2728,2976.0,91.66666666666666
2697,US-NJ,NEW JERSEY,1918,7548,3043.0,248.04469273743015
2698,US-NJ,NEW JERSEY,1919,1442,3136.0,45.982142857142854
2699,US-NJ,NEW JERSEY,1920,5212,3198.0,162.97686053783616
2700,US-NJ,NEW JERSEY,1921,1239,3297.0,37.57961783439491
2701,US-NJ,NEW JERSEY,1922,4183,3380.0,123.75739644970413
2702,US-NJ,NEW JERSEY,1923,4705,3472.0,135.5126728110599
2703,US-NJ,NEW JERSEY,1924,3067,3573.0,85.83823117828156
2704,US-NJ,NEW JERSEY,1925,2065,3664.0,56.359170305676855
2705,US-NJ,NEW JERSEY,1926,7040,3758.0,187.3336881319851
2706,US-NJ,NEW JERSEY,1927,643,3891.0,16.52531482909278
2707,US-NJ,NEW JERSEY,1928,31783,3968.0,800.9828629032259
2708,US-NJ,NEW JERSEY,1929,7212,3989.0,180.7971922787666
2709,US-NJ,NEW JERSEY,1930,24598,4068.0,604.6705998033431
2710,US-NJ,NEW JERSEY,1931,20361,4120.0,494.1990291262136
2711,US-NJ,NEW JERSEY,1932,15407,4120.0,373.95631067961165
2712,US-NJ,NEW JERSEY,1933,29873,4107.0,727.3679084489895
2713,US-NJ,NEW JERSEY,1934,14757,4089.0,360.8950843727073
2714,US-NJ,NEW JERSEY,1935,32365,4085.0,792.2888616891065
2715,US-NJ,NEW JERSEY,1936,9211,4084.0,225.53868756121452
2716,US-NJ,NEW JERSEY,1937,45417,4088.0,1110.9833659491194
2717,US-NJ,NEW JERSEY,1938,27153,4100.0,662.2682926829268
2718,US-NJ,NEW JERSEY,1939,1285,4129.0,31.121336885444418
2719,US-NJ,NEW JERSEY,1940,16714,4175.0,400.33532934131733
2720,US-NJ,NEW JERSEY,1941,43697,4254.0,1027.1979313587212
2721,US-NJ,NEW JERSEY,1942,13192,4297.0,307.0048871305562
2722,US-NJ,NEW JERSEY,1943,42476,4226.0,1005.1112162801704
2723,US-NJ,NEW JERSEY,1944,26998,4158.0,649.3025493025493
2724,US-NJ,NEW JERSEY,1945,1703,4108.0,41.45569620253164
2725,US-NJ,NEW JERSEY,1946,56628,4492.0,1260.6411398040962
2726,US-NJ,NEW JERSEY,1947,11713,4618.0,253.6379385015158
2727,US-NJ,NEW JERSEY,1948,35513,4774.0,743.8835358190197
2728,US-NJ,NEW JERSEY,1949,34473,4889.0,705.1135201472694
2729,US-NJ,NEW JERSEY,1950,30989,4872.0,636.0632183908046
2730,US-NJ,NEW JERSEY,1951,20577,5006.0,411.0467439073112
2731,US-NJ,NEW JERSEY,1952,71083,5125.0,1386.9853658536585
2732,US-NJ,NEW JERSEY,1953,3371,5229.0,64.46739338305603
2733,US-NJ,NEW JERSEY,1954,23896,5360.0,445.820895522388
2734,US-NJ,NEW JERSEY,1955,51559,5502.0,937.0956015994184
2735,US-NJ,NEW JERSEY,1956,19471,5615.0,346.76758682101513
2736,US-NJ,NEW JERSEY,1957,25953,5737.0,452.3792923130556
2737,US-NJ,NEW JERSEY,1958,25239,5890.0,428.50594227504246
2738,US-NJ,NEW JERSEY,1959,30207,6015.0,502.19451371571074
2739,US-NJ,NEW JERSEY,1960,10697,6103.0,175.27445518597412
2740,US-NJ,NEW JERSEY,1961,18642,6265.0,297.55786113328014
2741,US-NJ,NEW JERSEY,1962,32323,6376.0,506.9479297365119
2742,US-NJ,NEW JERSEY,1963,10625,6531.0,162.6856530393508
2743,US-NJ,NEW JERSEY,1964,11563,6660.0,173.61861861861863
2744,US-NJ,NEW JERSEY,1965,8280,6767.0,122.35850450716714
2745,US-NJ,NEW JERSEY,1966,3858,6851.0,56.3129470150343
2746,US-NJ,NEW JERSEY,1967,1984,6928.0,28.63741339491917
2747,US-NJ,NEW JERSEY,1968,1794,7005.0,25.610278372591004
2748,US-NJ,NEW JERSEY,1969,942,7095.0,13.276955602536997
2749,US-NJ,NEW JERSEY,1970,4610,7171.111999999999,64.28570631723505
2750,US-NJ,NEW JERSEY,1971,2586,7281.107,35.51657735561364
2751,US-NJ,NEW JERSEY,1972,1686,7335.0419999999995,22.98555345695362
2752,US-NJ,NEW JERSEY,1973,6438,7333.0830000000005,87.79390605561126
2753,US-NJ,NEW JERSEY,1974,5928,7332.411,80.8465319251744
2754,US-NJ,NEW JERSEY,1975,478,7337.765,6.514245141402047
2755,US-NJ,NEW JERSEY,1976,1248,7339.745,17.00331551027999
2756,US-NJ,NEW JERSEY,1977,408,7337.169,5.5607278502103465
2757,US-NJ,NEW JERSEY,1978,208,7350.804,2.8296224467418805
2758,US-NJ,NEW JERSEY,1979,897,7366.512,12.176726244388119
2759,US-NJ,NEW JERSEY,1980,648,7376.33,8.78485642589201
2760,US-NJ,NEW JERSEY,1981,118,7407.472,1.5929861091611281
2761,US-NJ,NEW JERSEY,1982,12,7430.968000000001,0.1614863635531737
2762,US-NJ,NEW JERSEY,1983,52,7467.785,0.6963242782163653
2763,US-NJ,NEW JERSEY,1984,16,7515.473000000001,0.21289411857377438
2764,US-NJ,NEW JERSEY,1985,38,7565.528,0.5022782283007875
2765,US-NJ,NEW JERSEY,1986,862,7622.159000000001,11.309131704022441
2766,US-NJ,NEW JERSEY,1987,50,7670.741999999999,0.6518274242570016
2767,US-NJ,NEW JERSEY,1988,569,7712.3330000000005,7.3777934640529645
2768,US-NJ,NEW JERSEY,1989,754,7726.089,9.759142044571322
2769,US-NJ,NEW JERSEY,1990,1029,7757.158,13.265167474995351
2770,US-NJ,NEW JERSEY,1991,58,7784.269,0.7450924422061981
2771,US-NJ,NEW JERSEY,1992,22,7827.77,0.28105066960322034
2772,US-NJ,NEW JERSEY,1993,6,7874.891,0.07619153077801331
2773,US-NJ,NEW JERSEY,1994,162,7918.795999999999,2.0457655431457007
2774,US-NJ,NEW JERSEY,1995,9,7965.523,0.11298693130382023
2775,US-NJ,NEW JERSEY,1996,3,8009.624,0.03745494170512873
2776,US-NJ,NEW JERSEY,1998,8,8095.5419999999995,0.09881981959947833
2777,US-NJ,NEW JERSEY,2000,1,8430.621,0.011861522419285602
2778,US-NJ,NEW JERSEY,2001,1,8492.671,0.011774858581004726
2779,US-NM,NEW MEXICO,1918,3,382.0,0.7853403141361256
2780,US-NM,NEW MEXICO,1919,7,362.0,1.9337016574585635
2781,US-NM,NEW MEXICO,1920,107,363.0,29.476584022038566
2782,US-NM,NEW MEXICO,1921,50,370.0,13.513513513513514
2783,US-NM,NEW MEXICO,1922,2,375.0,0.5333333333333333
2784,US-NM,NEW MEXICO,1923,79,382.0,20.680628272251308
2785,US-NM,NEW MEXICO,1924,376,390.0,96.41025641025641
2786,US-NM,NEW MEXICO,1925,14,396.0,3.535353535353535
2787,US-NM,NEW MEXICO,1926,49,403.0,12.158808933002481
2788,US-NM,NEW MEXICO,1927,595,410.0,145.1219512195122
2789,US-NM,NEW MEXICO,1928,2764,416.0,664.4230769230769
2790,US-NM,NEW MEXICO,1929,233,420.0,55.47619047619048
2791,US-NM,NEW MEXICO,1930,2295,427.0,537.4707259953162
2792,US-NM,NEW MEXICO,1931,1416,436.0,324.77064220183485
2793,US-NM,NEW MEXICO,1932,1199,441.0,271.8820861678005
2794,US-NM,NEW MEXICO,1933,731,449.0,162.80623608017817
2795,US-NM,NEW MEXICO,1934,3334,461.0,723.2104121475055
2796,US-NM,NEW MEXICO,1935,689,475.0,145.05263157894737
2797,US-NM,NEW MEXICO,1936,1152,489.0,235.58282208588957
2798,US-NM,NEW MEXICO,1937,2523,503.0,501.59045725646126
2799,US-NM,NEW MEXICO,1938,2395,513.0,466.86159844054583
2800,US-NM,NEW MEXICO,1939,686,523.0,131.1663479923518
2801,US-NM,NEW MEXICO,1940,1242,531.0,233.89830508474577
2802,US-NM,NEW MEXICO,1941,3992,506.0,788.9328063241106
2803,US-NM,NEW MEXICO,1942,1537,502.0,306.1752988047809
2804,US-NM,NEW MEXICO,1943,440,534.0,82.39700374531836
2805,US-NM,NEW MEXICO,1944,1740,527.0,330.1707779886148
2806,US-NM,NEW MEXICO,1945,249,537.0,46.36871508379888
2807,US-NM,NEW MEXICO,1946,1222,561.0,217.825311942959
2808,US-NM,NEW MEXICO,1947,1327,582.0,228.00687285223367
2809,US-NM,NEW MEXICO,1948,1057,604.0,175.0
2810,US-NM,NEW MEXICO,1949,4324,644.0,671.4285714285714
2811,US-NM,NEW MEXICO,1950,974,689.0,141.36429608127722
2812,US-NM,NEW MEXICO,1951,2171,717.0,302.78940027894004
2813,US-NM,NEW MEXICO,1952,1435,735.0,195.23809523809524
2814,US-NM,NEW MEXICO,1953,4981,756.0,658.8624338624338
2815,US-NM,NEW MEXICO,1954,2716,763.0,355.9633027522936
2816,US-NM,NEW MEXICO,1955,4881,785.0,621.7834394904459
2817,US-NM,NEW MEXICO,1956,4005,806.0,496.89826302729523
2818,US-NM,NEW MEXICO,1957,6317,847.0,745.8087367178276
2819,US-NM,NEW MEXICO,1958,8082,886.0,912.1896162528217
2820,US-NM,NEW MEXICO,1959,4448,919.0,484.00435255712733
2821,US-NM,NEW MEXICO,1960,65,954.0,6.813417190775681
2822,US-NM,NEW MEXICO,1961,20,965.0,2.072538860103627
2823,US-NM,NEW MEXICO,1963,5,989.0,0.5055611729019212
2824,US-NM,NEW MEXICO,1964,1113,1006.0,110.6361829025845
2825,US-NM,NEW MEXICO,1965,1370,1012.0,135.37549407114625
2826,US-NM,NEW MEXICO,1966,2552,1007.0,253.42601787487587
2827,US-NM,NEW MEXICO,1967,1393,1000.0,139.3
2828,US-NM,NEW MEXICO,1968,466,994.0,46.88128772635815
2829,US-NM,NEW MEXICO,1969,285,1011.0,28.18991097922849
2830,US-NM,NEW MEXICO,1970,1003,1017.055,98.618068836002
2831,US-NM,NEW MEXICO,1971,798,1053.737,75.73047164520177
2832,US-NM,NEW MEXICO,1972,427,1078.697,39.584795359586614
2833,US-NM,NEW MEXICO,1973,217,1105.529,19.62861218475499
2834,US-NM,NEW MEXICO,1974,78,1131.309,6.894668034993093
2835,US-NM,NEW MEXICO,1975,16,1159.944,1.3793769354382626
2836,US-NM,NEW MEXICO,1976,32,1189.295,2.690669682458936
2837,US-NM,NEW MEXICO,1977,281,1215.72,23.113874905405847
2838,US-NM,NEW MEXICO,1978,38,1238.0339999999999,3.069382585615581
2839,US-NM,NEW MEXICO,1979,44,1284.722,3.424865457274025
2840,US-NM,NEW MEXICO,1980,1,1309.4,0.07637085688101419
2841,US-NM,NEW MEXICO,1981,16,1332.7479999999998,1.2005270313667702
2842,US-NM,NEW MEXICO,1984,177,1416.717,12.493673754179556
2843,US-NM,NEW MEXICO,1985,5,1438.361,0.34761787896084495
2844,US-NM,NEW MEXICO,1986,34,1462.729,2.324422363951217
2845,US-NM,NEW MEXICO,1987,434,1478.52,29.35367800232665
2846,US-NM,NEW MEXICO,1989,119,1503.901,7.912754895435271
2847,US-NM,NEW MEXICO,1990,190,1519.933,12.500551011130096
2848,US-NM,NEW MEXICO,1991,69,1547.115,4.459914098176283
2849,US-NM,NEW MEXICO,1992,2,1580.75,0.12652222046496917
2850,US-NM,NEW MEXICO,1994,2,1653.329,0.12096805898886429
2851,US-NM,NEW MEXICO,1995,65,1682.4170000000001,3.863489253853236
2852,US-NM,NEW MEXICO,1996,16,1706.151,0.9377833497738476
2853,US-NM,NEW MEXICO,1997,1,1722.9389999999999,0.05804036010561024
2854,US-NV,NEVADA,1918,1,77.0,1.2987012987012987
2855,US-NV,NEVADA,1919,2,77.0,2.5974025974025974
2856,US-NV,NEVADA,1920,234,78.0,300.0
2857,US-NV,NEVADA,1921,4,80.0,5.0
2858,US-NV,NEVADA,1923,22,82.0,26.82926829268293
2859,US-NV,NEVADA,1924,128,84.0,152.38095238095238
2860,US-NV,NEVADA,1925,0,85.0,0.0
2861,US-NV,NEVADA,1926,3,87.0,3.4482758620689653
2862,US-NV,NEVADA,1927,38,88.0,43.18181818181818
2863,US-NV,NEVADA,1928,2,89.0,2.247191011235955
2864,US-NV,NEVADA,1929,10,90.0,11.11111111111111
2865,US-NV,NEVADA,1930,25,92.0,27.173913043478258
2866,US-NV,NEVADA,1931,15,94.0,15.957446808510639
2867,US-NV,NEVADA,1932,6,96.0,6.25
2868,US-NV,NEVADA,1933,3,96.0,3.125
2869,US-NV,NEVADA,1934,66,98.0,67.3469387755102
2870,US-NV,NEVADA,1935,18,100.0,18.0
2871,US-NV,NEVADA,1940,0,113.0,0.0
2872,US-NV,NEVADA,1941,331,120.0,275.8333333333333
2873,US-NV,NEVADA,1942,1160,137.0,846.7153284671532
2874,US-NV,NEVADA,1943,525,151.0,347.682119205298
2875,US-NV,NEVADA,1944,432,153.0,282.3529411764706
2876,US-NV,NEVADA,1945,115,149.0,77.18120805369128
2877,US-NV,NEVADA,1946,186,143.0,130.06993006993005
2878,US-NV,NEVADA,1947,27,149.0,18.120805369127517
2879,US-NV,NEVADA,1948,60,156.0,38.46153846153847
2880,US-NV,NEVADA,1949,95,157.0,60.509554140127385
2881,US-NV,NEVADA,1950,121,162.0,74.69135802469135
2882,US-NV,NEVADA,1951,281,168.0,167.26190476190476
2883,US-NV,NEVADA,1952,464,181.0,256.353591160221
2884,US-NV,NEVADA,1953,201,195.0,103.07692307692307
2885,US-NV,NEVADA,1954,388,213.0,182.15962441314554
2886,US-NV,NEVADA,1955,392,237.0,165.40084388185653
2887,US-NV,NEVADA,1956,142,250.0,56.8
2888,US-NV,NEVADA,1957,1536,260.0,590.7692307692308
2889,US-NV,NEVADA,1958,198,269.0,73.60594795539033
2890,US-NV,NEVADA,1959,614,279.0,220.07168458781362
2891,US-NV,NEVADA,1960,765,291.0,262.88659793814435
2892,US-NV,NEVADA,1961,648,315.0,205.7142857142857
2893,US-NV,NEVADA,1962,650,352.0,184.6590909090909
2894,US-NV,NEVADA,1963,279,397.0,70.27707808564232
2895,US-NV,NEVADA,1964,985,426.0,231.2206572769953
2896,US-NV,NEVADA,1965,448,444.0,100.9009009009009
2897,US-NV,NEVADA,1966,134,446.0,30.04484304932735
2898,US-NV,NEVADA,1967,535,449.0,119.15367483296212
2899,US-NV,NEVADA,1968,9,464.0,1.9396551724137931
2900,US-NV,NEVADA,1969,1,480.0,0.20833333333333334
2901,US-NV,NEVADA,1970,49,488.73800000000006,10.025821605850169
2902,US-NV,NEVADA,1971,12,520.018,2.3076124288005415
2903,US-NV,NEVADA,1972,3,546.789,0.5486577089151391
2904,US-NV,NEVADA,1973,201,568.991,35.32569056452562
2905,US-NV,NEVADA,1974,194,596.822,32.50550415366726
2906,US-NV,NEVADA,1975,27,619.972,4.355035388694974
2907,US-NV,NEVADA,1976,101,646.975,15.611113257853859
2908,US-NV,NEVADA,1977,171,678.3330000000001,25.208857596490216
2909,US-NV,NEVADA,1978,60,719.436,8.339866228545693
2910,US-NV,NEVADA,1979,29,765.367,3.7890319284735297
2911,US-NV,NEVADA,1980,13,810.215,1.6045123825157521
2912,US-NV,NEVADA,1981,21,847.655,2.4774230081813946
2913,US-NV,NEVADA,1983,3,901.977,0.3326027160337791
2914,US-NV,NEVADA,1985,2,951.03,0.21029830815011094
2915,US-NV,NEVADA,1986,3,980.613,0.3059310859635758
2916,US-NV,NEVADA,1987,5,1023.3760000000001,0.4885789778146057
2917,US-NV,NEVADA,1989,261,1137.382,22.947435426268395
2918,US-NV,NEVADA,1990,232,1218.629,19.037787546496926
2919,US-NV,NEVADA,1991,36,1285.046,2.8014561346442073
2920,US-NV,NEVADA,1992,1,1330.694,0.07514875696441105
2921,US-NV,NEVADA,1993,2,1380.1970000000001,0.14490685025398548
2922,US-NV,NEVADA,1994,22,1456.388,1.5105864645959732
2923,US-NV,NEVADA,1995,6,1525.777,0.3932422627946286
2924,US-NV,NEVADA,1996,4,1596.476,0.25055184042854384
2925,US-NV,NEVADA,1997,1,1675.5810000000001,0.05968079131954827
2926,US-NV,NEVADA,1999,1,1809.253,0.055271429700544925
2927,US-NV,NEVADA,2000,11,2018.741,0.5448940701159782
2928,US-NV,NEVADA,2001,1,2098.399,0.047655379172407156
2929,US-NY,NEW YORK,1900,18,7283.0,0.24715089935466156
2930,US-NY,NEW YORK,1901,7,7449.0,0.0939723452812458
2931,US-NY,NEW YORK,1902,7,7612.0,0.09196006305832896
2932,US-NY,NEW YORK,1903,28,7771.0,0.3603139879037447
2933,US-NY,NEW YORK,1904,60,7927.0,0.7569067743156301
2934,US-NY,NEW YORK,1905,32,8084.0,0.3958436417615042
2935,US-NY,NEW YORK,1906,53,8289.0,0.6394016166003136
2936,US-NY,NEW YORK,1907,860,8499.0,10.118837510295329
2937,US-NY,NEW YORK,1908,1047,8714.0,12.015148037640579
2938,US-NY,NEW YORK,1909,950,8935.0,10.632344711807498
2939,US-NY,NEW YORK,1910,4621,9137.0,50.574586844697386
2940,US-NY,NEW YORK,1911,1343,9249.0,14.520488701481241
2941,US-NY,NEW YORK,1912,3489,9361.0,37.27165901078944
2942,US-NY,NEW YORK,1913,3930,9473.0,41.486329568246596
2943,US-NY,NEW YORK,1914,2312,9585.0,24.121022430881585
2944,US-NY,NEW YORK,1915,5632,9700.0,58.06185567010309
2945,US-NY,NEW YORK,1916,5301,9848.0,53.82818846466287
2946,US-NY,NEW YORK,1917,3104,9993.0,31.06174322025418
2947,US-NY,NEW YORK,1918,4040,9936.0,40.66022544283413
2948,US-NY,NEW YORK,1919,1947,10252.0,18.991416309012877
2949,US-NY,NEW YORK,1920,5229,10282.0,50.85586461777864
2950,US-NY,NEW YORK,1921,2443,10416.0,23.45430107526882
2951,US-NY,NEW YORK,1922,2816,10589.0,26.593634904145812
2952,US-NY,NEW YORK,1923,7463,10752.0,69.41034226190477
2953,US-NY,NEW YORK,1924,1875,10953.0,17.118597644480964
2954,US-NY,NEW YORK,1925,4315,11186.0,38.57500446987305
2955,US-NY,NEW YORK,1926,4734,11257.0,42.053833170471705
2956,US-NY,NEW YORK,1927,4927,11174.0,44.0934311795239
2957,US-NY,NEW YORK,1928,76383,11599.0,658.5309078368825
2958,US-NY,NEW YORK,1929,29685,12171.0,243.89943307862953
2959,US-NY,NEW YORK,1930,39693,12647.0,313.85308768877996
2960,US-NY,NEW YORK,1931,54376,12848.0,423.22540473225405
2961,US-NY,NEW YORK,1932,60464,13001.0,465.07191754480425
2962,US-NY,NEW YORK,1933,72630,13126.0,553.3292701508456
2963,US-NY,NEW YORK,1934,34306,13253.0,258.8545989587263
2964,US-NY,NEW YORK,1935,68945,13375.0,515.4766355140187
2965,US-NY,NEW YORK,1936,64151,13481.0,475.86232475335663
2966,US-NY,NEW YORK,1937,27425,13511.0,202.98275479239138
2967,US-NY,NEW YORK,1938,69670,13512.0,515.6157489638839
2968,US-NY,NEW YORK,1939,42445,13523.0,313.87266139170305
2969,US-NY,NEW YORK,1940,24414,13456.0,181.435790725327
2970,US-NY,NEW YORK,1941,105375,13267.0,794.2639632170046
2971,US-NY,NEW YORK,1942,22804,13002.0,175.38840178434089
2972,US-NY,NEW YORK,1943,66394,12807.0,518.4196142734442
2973,US-NY,NEW YORK,1944,40882,12628.0,323.7408932530884
2974,US-NY,NEW YORK,1945,5121,12495.0,40.984393757503
2975,US-NY,NEW YORK,1946,86748,13398.0,647.4697716077026
2976,US-NY,NEW YORK,1947,14664,13982.0,104.87769989987126
2977,US-NY,NEW YORK,1948,48397,14497.0,333.8414844450576
2978,US-NY,NEW YORK,1949,52580,14892.0,353.0754767660489
2979,US-NY,NEW YORK,1950,31920,14865.0,214.73259334006056
2980,US-NY,NEW YORK,1951,36681,14890.0,246.34654130288786
2981,US-NY,NEW YORK,1952,78665,15192.0,517.8054239073197
2982,US-NY,NEW YORK,1953,10189,15527.0,65.62117601597218
